"seqnames","start","end","width","strand","num_vars"
"chr1",93385547,93385683,137,"*",1
"chr1",93387235,93387292,58,"*",0
"chr1",93388597,93388707,111,"*",1
"chr1",93390279,93390444,166,"*",0
"chr1",93391401,93391491,91,"*",0
"chr1",93392203,93392299,97,"*",1
"chr1",93394337,93394480,144,"*",4
"chr1",93394548,93394685,138,"*",0
"chr1",93395287,93395385,99,"*",0
"chr1",93395465,93395567,103,"*",0
"chr1",93397277,93397388,112,"*",0
"chr1",93397632,93397686,55,"*",0
"chr1",93399085,93399182,98,"*",1
"chr1",93400444,93400574,131,"*",0
"chr1",93401431,93401636,206,"*",2
"chr1",93401761,93401903,143,"*",1
"chr1",93402137,93402227,91,"*",1
"chr1",93402641,93402760,120,"*",2
"chr1",93402950,93403502,553,"*",14
"chr1",93405940,93408259,2320,"*",2
"chr1",93408369,93408497,129,"*",1
"chr1",93408689,93408805,117,"*",0
"chr1",93408951,93409136,186,"*",0
"chr1",93412363,93412506,144,"*",2
"chr1",93413491,93413625,135,"*",1
"chr1",93413827,93413931,105,"*",0
"chr1",93414812,93414966,155,"*",1
"chr1",93416501,93416639,139,"*",0
"chr1",93417172,93417390,219,"*",0
"chr1",93417468,93417689,222,"*",0
"chr1",93420069,93420287,219,"*",2
"chr1",93421084,93421215,132,"*",2
"chr1",93421343,93421429,87,"*",0
"chr1",93421682,93422488,807,"*",2
"chr1",93423264,93423377,114,"*",0
"chr1",93423770,93423874,105,"*",1
"chr1",93425267,93425406,140,"*",1
"chr1",93427558,93427636,79,"*",0
"chr1",93428148,93428252,105,"*",0
"chr1",93429378,93429485,108,"*",0
"chr1",93430098,93430304,207,"*",0
"chr1",93430955,93431170,216,"*",1
"chr1",93431312,93431518,207,"*",1
"chr1",93437094,93437309,216,"*",0
"chr1",93438226,93438383,158,"*",2
"chr1",93440680,93440792,113,"*",0
"chr1",93442186,93442250,65,"*",0
"chr1",93445580,93445686,107,"*",0
"chr1",93478713,93478808,96,"*",0
"chr1",93478964,93479180,217,"*",2
"chr1",93479220,93479314,95,"*",1
"chr1",93479464,93479599,136,"*",1
"chr1",93489124,93489154,31,"*",0
"chr1",93491157,93491277,121,"*",0
"chr1",93495579,93495665,87,"*",0
"chr1",93497341,93497749,409,"*",3
"chr1",93499012,93499146,135,"*",0
"chr1",93499273,93499390,118,"*",1
"chr1",93500458,93500559,102,"*",0
"chr1",93501507,93501652,146,"*",0
"chr1",93503435,93503518,84,"*",0
"chr1",93505193,93505601,409,"*",3
"chr1",93506963,93507346,384,"*",6
"chr1",93507713,93510260,2548,"*",20
"chr1",93512079,93512184,106,"*",0
"chr1",93528568,93528779,212,"*",1
"chr1",93560236,93560340,105,"*",0
"chr1",93561144,93561186,43,"*",0
"chr1",93563309,93563387,79,"*",0
"chr1",93567417,93567514,98,"*",2
"chr1",93569081,93569195,115,"*",0
"chr1",93569873,93570020,148,"*",1
"chr1",93574371,93574466,96,"*",0
"chr1",93576370,93576533,164,"*",1
"chr1",93576823,93576891,69,"*",0
"chr1",93577648,93577705,58,"*",0
"chr1",93579740,93581296,1557,"*",21
"chr1",93599923,93600101,179,"*",4
"chr1",93603378,93603467,90,"*",0
"chr1",93604210,93604343,134,"*",1
"chr1",93605342,93605423,82,"*",0
"chr1",93607433,93607670,238,"*",2
"chr1",93609976,93610106,131,"*",1
"chr1",93612392,93612460,69,"*",0
"chr1",93613118,93613207,90,"*",1
"chr1",93617552,93617634,83,"*",0
"chr1",93618503,93618621,119,"*",0
"chr1",93618893,93619050,158,"*",0
"chr1",93620154,93620261,108,"*",0
"chr1",93620493,93620644,152,"*",0
"chr1",93621224,93622526,1303,"*",11
"chr1",93623396,93623532,137,"*",0
"chr1",93624553,93624624,72,"*",0
"chr1",93625034,93625361,328,"*",1
"chr1",93625461,93625966,506,"*",0
"chr1",93626051,93627133,1083,"*",8
"chr1",93627654,93627710,57,"*",0
"chr1",93629034,93629264,231,"*",1
"chr1",93635298,93635479,182,"*",1
"chr1",93635547,93635722,176,"*",1
"chr1",93685694,93685854,161,"*",1
"chr1",93686418,93686669,252,"*",1
"chr1",93689157,93689285,129,"*",1
"chr1",93694060,93694223,164,"*",1
"chr1",93695037,93695762,726,"*",10
"chr1",93705391,93705655,265,"*",1
"chr1",93714898,93715001,104,"*",0
"chr1",93716632,93716741,110,"*",0
"chr1",93725157,93725316,160,"*",2
"chr1",93749847,93750985,1139,"*",9
"chr1",93751500,93751581,82,"*",0
"chr1",93754457,93754838,382,"*",2
"chr1",93754905,93755054,150,"*",0
"chr1",93768053,93768154,102,"*",0
"chr1",93768253,93768324,72,"*",0
"chr1",93773770,93773868,99,"*",0
"chr1",93775133,93775234,102,"*",1
"chr1",93775628,93778364,2737,"*",32
"chr1",93780718,93780911,194,"*",2
"chr1",93784412,93784490,79,"*",0
"chr1",93784753,93784898,146,"*",3
"chr1",93785910,93785966,57,"*",1
"chr1",93786511,93786604,94,"*",1
"chr1",93787686,93789434,1749,"*",12
"chr1",93792576,93792943,368,"*",3
"chr1",93794726,93794923,198,"*",0
"chr1",93798380,93799361,982,"*",6
"chr1",93800065,93800910,846,"*",11
"chr1",93801698,93801934,237,"*",5
"chr1",93803965,93804039,75,"*",0
"chr1",93806048,93806119,72,"*",1
"chr1",93808570,93808671,102,"*",0
"chr1",93811782,93811948,167,"*",0
"chr1",93812407,93812518,112,"*",1
"chr1",93812666,93812759,94,"*",0
"chr1",93816375,93816510,136,"*",2
"chr1",93816638,93816699,62,"*",0
"chr1",93818281,93822101,3821,"*",31
"chr1",93825240,93825580,341,"*",6
"chr1",93826283,93826871,589,"*",13
"chr1",93829206,93829263,58,"*",2
"chr1",93829757,93830308,552,"*",4
"chr1",93832596,93832789,194,"*",0
"chr1",93835287,93835455,169,"*",1
"chr1",93837940,93838083,144,"*",1
"chr1",93838821,93838963,143,"*",2
"chr1",93848103,93848268,166,"*",3
"chr1",93850567,93852348,1782,"*",23
"chr1",93861344,93861619,276,"*",1
"chr1",93872455,93872541,87,"*",2
"chr1",93873590,93873848,259,"*",1
"chr1",93874271,93876494,2224,"*",6
"chr1",93918437,93918456,20,"*",0
"chr1",93928037,93928062,26,"*",0
"chr1",93938605,93938691,87,"*",0
"chr1",93939740,93939998,259,"*",0
"chr1",93940421,93941239,819,"*",1
"chr1",93990509,93990682,174,"*",0
"chr1",93991446,93991764,319,"*",5
"chr1",93995117,93995260,144,"*",0
"chr1",93995911,93996061,151,"*",1
"chr1",93996312,93996403,92,"*",0
"chr1",94006918,94007004,87,"*",1
"chr1",94008041,94008299,259,"*",1
"chr1",94008707,94011541,2835,"*",35
"chr1",94020493,94020616,124,"*",1
"chr1",94022358,94022590,233,"*",0
"chr1",94022693,94022948,256,"*",0
"chr1",94024437,94028326,3890,"*",50
"chr1",94038307,94039538,1232,"*",15
"chr1",94040092,94040126,35,"*",1
"chr1",94040710,94040871,162,"*",1
"chr1",94041156,94041515,360,"*",2
"chr1",94052415,94052553,139,"*",2
"chr1",94615636,94615704,69,"*",2
"chr1",95039934,95040043,110,"*",2
"chr1",95313628,95314250,623,"*",7
"chr1",95325109,95325243,135,"*",0
"chr1",95333936,95335284,1349,"*",15
"chr1",95498584,95499187,604,"*",3
"chr1",95587684,95591964,4281,"*",37
"chr1",95627507,95627800,294,"*",0
"chr1",95653513,95653770,258,"*",5
"chr1",95660864,95660995,132,"*",0
"chr1",95667149,95667594,446,"*",6
"chr1",95832129,95832235,107,"*",0
"chr1",96266851,96266941,91,"*",2
"chr1",96303146,96303255,110,"*",1
"chr1",96617099,96617205,107,"*",1
"chr1",96762031,96762158,128,"*",1
"chr1",96818784,96819107,324,"*",13
"chr1",96821183,96821320,138,"*",1
"chr1",96823697,96823761,65,"*",0
"chr1",96828791,96828975,185,"*",0
"chr1",96831986,96832139,154,"*",2
"chr1",96836880,96837075,196,"*",0
"chr1",96837454,96837598,145,"*",1
"chr1",96839167,96839285,119,"*",0
"chr1",96841130,96841251,122,"*",2
"chr1",96842454,96842550,97,"*",0
"chr1",96844476,96844655,180,"*",2
"chr1",96867725,96867988,264,"*",0
"chr1",96871767,96872171,405,"*",4
"chr1",96872221,96872668,448,"*",10
"chr1",96877834,96881230,3397,"*",51
"chr1",96906176,96906340,165,"*",4
"chr1",96910211,96910260,50,"*",1
"chr1",96911814,96911972,159,"*",2
"chr1",96921918,96922055,138,"*",0
"chr1",96924289,96924353,65,"*",0
"chr1",96929692,96929879,188,"*",0
"chr1",96941875,96942028,154,"*",2
"chr1",96947480,96947675,196,"*",1
"chr1",96953017,96953161,145,"*",1
"chr1",96961075,96961184,110,"*",2
"chr1",96965278,96965393,116,"*",2
"chr1",96987817,96987913,97,"*",1
"chr1",96988542,96988736,195,"*",0
"chr1",96995024,96995284,261,"*",4
"chr1",96997122,96997577,456,"*",6
"chr1",97001820,97002783,964,"*",14
"chr1",97024681,97025928,1248,"*",12
"chr1",97059038,97059608,571,"*",1
"chr1",97062371,97062530,160,"*",1
"chr1",97066033,97066170,138,"*",1
"chr1",97068984,97069048,65,"*",0
"chr1",97072795,97072982,188,"*",3
"chr1",97075829,97075982,154,"*",1
"chr1",97081321,97081516,196,"*",1
"chr1",97087873,97088017,145,"*",0
"chr1",97098452,97098561,110,"*",0
"chr1",97104788,97104906,119,"*",0
"chr1",97118539,97118635,97,"*",3
"chr1",97119805,97119993,189,"*",2
"chr1",97125592,97125852,261,"*",4
"chr1",97127853,97128253,401,"*",0
"chr1",97643903,97646361,2459,"*",13
"chr1",97654600,97654689,90,"*",0
"chr1",97660731,97661676,946,"*",9
"chr1",97661831,97662074,244,"*",1
"chr1",97706048,97707830,1783,"*",21
"chr1",97711723,97711848,126,"*",0
"chr1",97713004,97715149,2146,"*",20
"chr1",97716542,97716604,63,"*",1
"chr1",97717442,97717561,120,"*",0
"chr1",97719834,97719906,73,"*",0
"chr1",97721106,97721279,174,"*",0
"chr1",97723670,97723834,165,"*",0
"chr1",97727189,97727305,117,"*",0
"chr1",97727395,97727502,108,"*",0
"chr1",97728918,97729032,115,"*",3
"chr1",97729911,97730038,128,"*",1
"chr1",97733886,97734109,224,"*",0
"chr1",97734967,97735108,142,"*",0
"chr1",97740462,97740644,183,"*",0
"chr1",97740824,97740945,122,"*",0
"chr1",97741070,97741195,126,"*",1
"chr1",97742171,97745272,3102,"*",44
"chr1",97745395,97746136,742,"*",6
"chr1",97746418,97746504,87,"*",1
"chr1",97747547,97747648,102,"*",0
"chr1",97749542,97749663,122,"*",0
"chr1",97750567,97750728,162,"*",0
"chr1",97752704,97752805,102,"*",0
"chr1",97755055,97755209,155,"*",0
"chr1",97755886,97755971,86,"*",0
"chr1",97756844,97756934,91,"*",0
"chr1",97759169,97759364,196,"*",2
"chr1",97761425,97761821,397,"*",4
"chr1",97769855,97770411,557,"*",9
"chr1",97770544,97771005,462,"*",9
"chr1",97775447,97775592,146,"*",0
"chr1",97777326,97778139,814,"*",7
"chr1",97782927,97783232,306,"*",0
"chr1",97784753,97784944,192,"*",0
"chr1",97785055,97785222,168,"*",2
"chr1",97785976,97786258,283,"*",4
"chr1",97792297,97793709,1413,"*",19
"chr1",97795114,97795392,279,"*",5
"chr1",97821094,97821988,895,"*",9
"chr1",97822724,97822989,266,"*",6
"chr1",97825659,97826040,382,"*",2
"chr1",97831455,97831508,54,"*",0
"chr1",97834408,97834647,240,"*",1
"chr1",97837532,97838078,547,"*",10
"chr1",97840280,97840480,201,"*",2
"chr1",97840699,97840909,211,"*",4
"chr1",97842232,97842304,73,"*",0
"chr1",97844596,97844712,117,"*",1
"chr1",97852925,97853232,308,"*",2
"chr1",97854634,97854900,267,"*",4
"chr1",97864203,97864520,318,"*",8
"chr1",97884126,97884197,72,"*",1
"chr1",97885602,97885786,185,"*",1
"chr1",97894361,97894464,104,"*",1
"chr1",97895632,97895708,77,"*",1
"chr1",97895969,97896049,81,"*",1
"chr1",97897208,97897275,68,"*",0
"chr1",97898341,97898389,49,"*",0
"chr1",97923094,97923177,84,"*",2
"chr1",97924431,97924516,86,"*",0
"chr1",97933471,97934738,1268,"*",8
"chr1",97936400,97936711,312,"*",5
"chr1",97944620,97944677,58,"*",0
"chr1",97948901,97949389,489,"*",1
"chr1",97957396,97957496,101,"*",1
"chr1",97975785,97975905,121,"*",1
"chr1",97976857,97977259,403,"*",3
"chr1",98031116,98032168,1053,"*",19
"chr1",98033116,98035675,2560,"*",36
"chr1",98040239,98040313,75,"*",1
"chr1",98047702,98047793,92,"*",0
"chr1",98049822,98049928,107,"*",2
"chr1",98055861,98055965,105,"*",0
"chr1",98057598,98057680,83,"*",2
"chr1",98057973,98058838,866,"*",20
"chr1",98074122,98074176,55,"*",0
"chr1",98095485,98095646,162,"*",2
"chr1",98263523,98264506,984,"*",19
"chr1",98421124,98421497,374,"*",8
"chr1",98423089,98423349,261,"*",2
"chr1",98428266,98428451,186,"*",1
"chr1",98432233,98432329,97,"*",1
"chr1",98443628,98443746,119,"*",0
"chr1",98446713,98446822,110,"*",1
"chr1",98457768,98459162,1395,"*",11
"chr1",98463848,98464067,220,"*",2
"chr1",98466658,98466802,145,"*",0
"chr1",98480591,98480786,196,"*",4
"chr1",98490497,98490650,154,"*",2
"chr1",98496185,98496372,188,"*",3
"chr1",98497477,98497541,65,"*",0
"chr1",98499759,98499896,138,"*",2
"chr1",98507513,98507645,133,"*",1
"chr1",98509219,98509383,165,"*",4
"chr1",98516370,98516988,619,"*",20
"chr1",98549451,98549560,110,"*",2
"chr1",99017364,99017463,100,"*",4
"chr1",99772765,99772846,82,"*",0
"chr1",99790429,99791025,597,"*",21
"chr1",99940643,99940747,105,"*",0
"chr1",99967192,99967385,194,"*",2
"chr1",100050642,100050789,148,"*",4
"chr1",100072048,100072251,204,"*",2
"chr1",100076030,100076214,185,"*",5
"chr1",100097734,100097874,141,"*",2
"chr1",100141174,100141438,265,"*",7
"chr1",100160038,100160187,150,"*",1
"chr1",100164068,100164239,172,"*",0
"chr1",100213667,100213773,107,"*",1
"chr1",100252917,100253048,132,"*",3
"chr1",100255059,100255178,120,"*",2
"chr1",100274361,100274561,201,"*",2
"chr1",100358654,100358771,118,"*",1
"chr1",100369757,100369884,128,"*",0
"chr1",100370058,100370228,171,"*",1
"chr1",100379051,100379269,219,"*",0
"chr1",100383381,100383620,240,"*",1
"chr1",100390467,100390691,225,"*",3
"chr1",100431716,100431846,131,"*",1
"chr1",100446834,100446918,85,"*",3
"chr1",100478358,100478576,219,"*",2
"chr1",100481905,100481976,72,"*",0
"chr1",100484505,100485942,1438,"*",23
"chr1",100861793,100861901,109,"*",0
"chr1",102106449,102106580,132,"*",5
"chr1",102413923,102414021,99,"*",1
"chr1",102953415,102953548,134,"*",2
"chr1",103236626,103236767,142,"*",7
"chr1",104485957,104486286,330,"*",4
"chr1",104744670,104744759,90,"*",1
"chr1",104768529,104768898,370,"*",6
"chr1",104880924,104881035,112,"*",1
"chr1",104911431,104911503,73,"*",3
"chr1",104912127,104912333,207,"*",1
"chr1",104933957,104934342,386,"*",2
"chr1",104941032,104941326,295,"*",3
"chr1",104942098,104942217,120,"*",0
"chr1",104945192,104945359,168,"*",2
"chr1",104947324,104947511,188,"*",1
"chr1",104953829,104954082,254,"*",0
"chr1",104970821,104970957,137,"*",1
"chr1",104974994,104975115,122,"*",0
"chr1",104978980,104979097,118,"*",0
"chr1",104984671,104984922,252,"*",5
"chr1",104993880,104995481,1602,"*",18
"chr1",105276917,105284954,8038,"*",78
"chr1",105355041,105355163,123,"*",1
"chr1",105356007,105357249,1243,"*",12
"chr1",105361589,105361624,36,"*",0
"chr1",105455971,105456783,813,"*",5
"chr1",105456785,105458829,2045,"*",15
"chr1",105518422,105522127,3706,"*",39
"chr1",105546664,105546716,53,"*",0
"chr1",105549065,105549107,43,"*",0
"chr1",105552372,105552445,74,"*",0
"chr1",105554064,105554139,76,"*",0
"chr1",105554444,105554499,56,"*",0
"chr1",105557463,105557549,87,"*",5
"chr1",105557988,105558090,103,"*",1
"chr1",105566148,105566250,103,"*",1
"chr1",105574687,105574782,96,"*",1
"chr1",105579922,105580030,109,"*",1
"chr1",105584989,105585097,109,"*",1
"chr1",105587980,105588071,92,"*",0
"chr1",105589049,105589141,93,"*",1
"chr1",105589226,105589325,100,"*",0
"chr1",105591622,105591761,140,"*",0
"chr1",105597668,105597850,183,"*",0
"chr1",105599049,105599127,79,"*",0
"chr1",105637510,105637565,56,"*",0
"chr1",105638183,105638275,93,"*",0
"chr1",105640665,105640724,60,"*",0
"chr1",105644479,105644519,41,"*",0
"chr1",105646698,105646814,117,"*",1
"chr1",105648109,105648239,131,"*",0
"chr1",105649283,105649407,125,"*",0
"chr1",105653104,105653210,107,"*",0
"chr1",105655934,105656032,99,"*",0
"chr1",105656666,105656787,122,"*",0
"chr1",105657602,105657850,249,"*",2
"chr1",105658887,105659008,122,"*",2
"chr1",105663861,105664633,773,"*",6
"chr1",105678163,105678252,90,"*",0
"chr1",105686949,105687020,72,"*",0
"chr1",105687130,105687185,56,"*",0
"chr1",105687282,105687395,114,"*",0
"chr1",105691906,105692109,204,"*",0
"chr1",105692212,105692303,92,"*",0
"chr1",105692884,105693177,294,"*",1
"chr1",105695428,105695503,76,"*",0
"chr1",105696501,105696596,96,"*",0
"chr1",105703931,105704043,113,"*",0
"chr1",105713849,105713939,91,"*",0
"chr1",105716778,105716849,72,"*",0
"chr1",105718775,105718915,141,"*",1
"chr1",105719452,105719616,165,"*",0
"chr1",105721268,105721415,148,"*",0
"chr1",105725649,105725805,157,"*",1
"chr1",105726343,105726466,124,"*",0
"chr1",105727940,105727988,49,"*",0
"chr1",105731201,105731280,80,"*",0
"chr1",105734518,105734624,107,"*",0
"chr1",105735923,105736022,100,"*",0
"chr1",105740435,105740517,83,"*",0
"chr1",105741297,105741360,64,"*",0
"chr1",105743211,105743349,139,"*",0
"chr1",105746069,105746185,117,"*",1
"chr1",105750322,105750410,89,"*",1
"chr1",105750973,105751043,71,"*",0
"chr1",105753503,105755131,1629,"*",9
"chr1",105780723,105780829,107,"*",0
"chr1",105808143,105808224,82,"*",0
"chr1",105809330,105809455,126,"*",1
"chr1",105813651,105813794,144,"*",1
"chr1",105817669,105817762,94,"*",0
"chr1",105819870,105819964,95,"*",0
"chr1",105821478,105821591,114,"*",3
"chr1",105825000,105825052,53,"*",0
"chr1",105826991,105827735,745,"*",8
"chr1",105844520,105847981,3462,"*",43
"chr1",105945554,105945660,107,"*",1
"chr1",105990406,105991707,1302,"*",4
"chr1",106000931,106001042,112,"*",1
"chr1",106004100,106004176,77,"*",0
"chr1",106006015,106006086,72,"*",0
"chr1",106011702,106011814,113,"*",1
"chr1",106015999,106016093,95,"*",1
"chr1",106016587,106016687,101,"*",0
"chr1",106018219,106018302,84,"*",1
"chr1",106019848,106019905,58,"*",0
"chr1",106021726,106021858,133,"*",2
"chr1",106023200,106023264,65,"*",1
"chr1",106023664,106023758,95,"*",0
"chr1",106027403,106027531,129,"*",0
"chr1",106029752,106034074,4323,"*",47
"chr1",106090068,106091015,948,"*",14
"chr1",106171752,106173447,1696,"*",15
"chr1",106281363,106281559,197,"*",0
"chr1",106286991,106287406,416,"*",7
"chr1",106317238,106317457,220,"*",3
"chr1",106318849,106319015,167,"*",0
"chr1",106338737,106338883,147,"*",3
"chr1",106339440,106339670,231,"*",2
"chr1",106343377,106343579,203,"*",1
"chr1",106344860,106344920,61,"*",0
"chr1",106347085,106347180,96,"*",0
"chr1",106350532,106350687,156,"*",1
"chr1",106364241,106364441,201,"*",0
"chr1",106369014,106369176,163,"*",2
"chr1",106376161,106376291,131,"*",1
"chr1",106380318,106380422,105,"*",2
"chr1",106386327,106386521,195,"*",1
"chr1",106389674,106389902,229,"*",0
"chr1",106392129,106394250,2122,"*",18
"chr1",106538178,106543398,5221,"*",53
"chr1",106546496,106546631,136,"*",0
"chr1",106557980,106558992,1013,"*",9
"chr1",106567713,106567777,65,"*",2
"chr1",106569964,106570107,144,"*",2
"chr1",106574770,106575045,276,"*",8
"chr1",106712305,106714274,1970,"*",13
"chr1",106720410,106725021,4612,"*",70
"chr1",106727629,106727730,102,"*",0
"chr1",106734547,106734630,84,"*",0
"chr1",106739331,106739414,84,"*",0
"chr1",106743669,106743860,192,"*",0
"chr1",106747488,106747583,96,"*",0
"chr1",106747771,106747836,66,"*",0
"chr1",106753212,106753268,57,"*",1
"chr1",106755444,106755533,90,"*",0
"chr1",106759544,106759742,199,"*",0
"chr1",106764071,106767009,2939,"*",32
"chr1",106769430,106772548,3119,"*",35
"chr1",106774007,106774147,141,"*",2
"chr1",106777270,106777489,220,"*",0
"chr1",106778969,106779050,82,"*",0
"chr1",106779962,106780110,149,"*",2
"chr1",106780504,106780660,157,"*",2
"chr1",106782666,106782794,129,"*",0
"chr1",106785804,106786028,225,"*",1
"chr1",106786703,106786770,68,"*",0
"chr1",106789929,106790085,157,"*",0
"chr1",106791100,106791789,690,"*",5
"chr1",106796421,106796728,308,"*",4
"chr1",106861173,106861260,88,"*",3
"chr1",106869479,106869608,130,"*",1
"chr1",106870234,106870450,217,"*",2
"chr1",106872250,106872387,138,"*",0
"chr1",106875043,106875160,118,"*",0
"chr1",106876010,106876152,143,"*",0
"chr1",106880176,106880343,168,"*",1
"chr1",106881601,106883348,1748,"*",24
"chr1",106887852,106888897,1046,"*",22
"chr1",106934449,106934564,116,"*",0
"chr1",106938953,106939002,50,"*",1
"chr1",106946529,106946714,186,"*",2
"chr1",106949124,106949255,132,"*",2
"chr1",106949562,106950458,897,"*",4
"chr1",106950702,106950819,118,"*",1
"chr1",106953691,106953833,143,"*",2
"chr1",106955322,106955489,168,"*",2
"chr1",106956393,106957080,688,"*",5
"chr1",106980984,106981029,46,"*",0
"chr1",106982138,106982319,182,"*",2
"chr1",106982813,106982869,57,"*",0
